kategoria,transkrypt,gc_5prime,gc_overall,dlugosc
INTRONIC,"ENSG00000268992[1,1,1]|CDC42EP3P1-201|processed_pseudogene|chr19:23522315-23523179(+)",0.43,0.4965277777777778,864
INTRONIC,"ENSG00000268058[1,1,1]|retro_human_9265|BNIP3P40-201|processed_pseudogene|chr19:24248561-24249218(-)",0.41,0.3409436834094368,657
INTRONIC,"ENSG00000267768[1,1,1]|AC006504.6-201|processed_pseudogene|chr19:30437980-30438279(-)",0.3,0.28762541806020064,299
INTRONIC,"ENSG00000242100[1,1,1]|retro_human_3380|RPL9P32-201|processed_pseudogene|chr19:32476756-32477476(-)",0.39,0.4222222222222222,720
INTRONIC,"ENSG00000266910[1,1,1]|retro_human_4|AC008507.1-201|processed_pseudogene|chr19:32557782-32558644(+)",0.43,0.40835266821345706,862
INTRONIC,"ENSG00000242325[1,1,1]|retro_human_9|RPS12P31-201|processed_pseudogene|chr19:35154786-35155284(+)",0.57,0.4919678714859438,498
INTRONIC,"ENSG00000267611[1,1,1]|AC008521.1-201|processed_pseudogene|chr19:35570155-35570442(+)",0.42,0.41114982578397213,287
INTRONIC,"ENSG00000257074[1,1,1]|retro_human_3386|RPL29P33-201|processed_pseudogene|chr19:36823547-36823963(-)",0.54,0.5649038461538461,416
INTRONIC,"ENSG00000243297[1,1,1]|retro_human_382|RPL31P61-201|processed_pseudogene|chr19:39577370-39577846(+)",0.46,0.4264705882352941,476
INTRONIC,"ENSG00000187534[1,1,1]|retro_human_8870|PRR13P5-201|processed_pseudogene|chr19:42763398-42763940(-)",0.6,0.5719557195571956,542
INTRONIC,"ENSG00000267590[1,1,1]|retro_human_6937|NDUFA3P1-201|processed_pseudogene|chr19:47119886-47120238(+)",0.49,0.5397727272727273,352
INTRONIC,"ENSG00000267346[1,1,1]|retro_human_8692|EIF5AP3-201|processed_pseudogene|chr19:47953649-47954211(+)",0.52,0.5266903914590747,562
INTRONIC,"ENSG00000239912[1,1,1]|retro_human_9637|RPL39P36-201|processed_pseudogene|chr19:56492642-56492898(+)",0.46,0.41796875,256
INTRONIC,"ENSG00000241015[2,1,1]|retro_human_1901|TPM3P9-202|transcribed_processed_pseudogene|chr19:56521370-56522215(+)",0.6,0.5124260355029586,845
INTRONIC,"ENSG00000250731[1,1,1]|retro_human_9639|TPM3P6-201|processed_pseudogene|chr19:56558872-56559714(+)",0.6,0.5130641330166271,842
INTRONIC,"ENSG00000235681[1,1,1]|retro_human_4156|AC245884.3-201|processed_pseudogene|chr19:57540057-57540375(+)",0.37,0.39308176100628933,318
INTRONIC,"ENSG00000186818[3,6,4]|VN1R105P-201|transcribed_processed_pseudogene|chr19:57737347-57743159(+)",0.51,0.42349570200573067,1745
INTRONIC,"ENSG00000267781[1,1,1]|retro_human_4801|SLC25A36P1-201|processed_pseudogene|chr19:59480579-59481144(+)",0.49,0.40707964601769914,565
INTRONIC,"ENSG00000268407[1,1,1]|retro_human_1123|AC006115.1-201|processed_pseudogene|chr19:59888081-59888383(-)",0.42,0.4768211920529801,302
INTRONIC,"ENSG00000269097[1,1,1]|retro_human_5981|TPRG1LP1-201|processed_pseudogene|chr19:60761158-60762018(+)",0.72,0.6255813953488372,860
INTRONIC,"ENSG00000268660[1,1,1]|retro_human_237|LETM1P2-201|processed_pseudogene|chr19:61141488-61143766(+)",0.77,0.5956979806848113,2278
INTRONIC,"ENSG00000230568[1,1,1]|retro_human_5295|SF3A3P1-201|processed_pseudogene|chr20:3520345-3521922(-)",0.44,0.45339251743817377,1577
INTRONIC,"ENSG00000233578[1,1,1]|retro_human_1990|EIF4EP1-201|processed_pseudogene|chr20:5589470-5590212(+)",0.51,0.40700808625336926,742
INTRONIC,"ENSG00000235698[1,1,1]|retro_human_9849|PA2G4P2-201|processed_pseudogene|chr20:12423281-12424581(+)",0.58,0.4746153846153846,1300
INTRONIC,"ENSG00000236811[1,1,1]|retro_human_11014|GAPDHP2-201|processed_pseudogene|chr20:13436045-13437143(+)",0.52,0.5218579234972678,1098
INTRONIC,"ENSG00000213950[1,1,1]|retro_human_7419|RPS10P2-201|processed_pseudogene|chr20:14806788-14807382(+)",0.44,0.5117845117845118,594
INTRONIC,"ENSG00000236992[1,1,1]|retro_human_11105|RPL12P12-201|processed_pseudogene|chr20:19875430-19876031(-)",0.56,0.4908485856905158,601
INTRONIC,"ENSG00000213384[1,1,1]|EIF4E2P1-201|processed_pseudogene|chr20:20718347-20718702(+)",0.37,0.4422535211267606,355
INTRONIC,"ENSG00000214535[1,1,1]|retro_human_7222|RPS15AP1-201|processed_pseudogene|chr20:21226948-21227438(-)",0.45,0.4387755102040816,490
INTRONIC,"ENSG00000227379[1,1,1]|retro_human_9697|PPIAP2-201|processed_pseudogene|chr20:25433326-25433918(-)",0.56,0.4831081081081081,592
INTRONIC,"ENSG00000230837[1,1,1]|retro_human_10102|RPL31P2-201|processed_pseudogene|chr20:35478472-35478949(-)",0.49,0.4276729559748428,477
INTRONIC,"ENSG00000214185[1,1,1]|retro_human_10104|XPOTP1-201|processed_pseudogene|chr20:35939836-35942334(-)",0.41,0.4023218574859888,2498
INTRONIC,"ENSG00000224497[1,1,1]|retro_human_4605|RPL36P4-201|processed_pseudogene|chr20:37265188-37265606(-)",0.63,0.5645933014354066,418
INTRONIC,"ENSG00000234274[1,1,1]|retro_human_4611|COX7BP2-201|processed_pseudogene|chr20:37571600-37571942(-)",0.4,0.391812865497076,342
INTRONIC,"ENSG00000219608[1,1,1]|retro_human_7128|HIGD1AP16-201|processed_pseudogene|chr20:37599401-37599759(+)",0.37,0.40502793296089384,358
INTRONIC,"ENSG00000231241[1,1,1]|RPS3AP3-201|processed_pseudogene|chr20:38746044-38746386(-)",0.37,0.40058479532163743,342
INTRONIC,"ENSG00000242748[1,1,1]|AL022394.1-201|transcribed_processed_pseudogene|chr20:42928470-42929037(+)",0.4,0.42328042328042326,567
INTRONIC,"ENSG00000242748[1,1,1]|retro_human_1755|RPL23AP81-201|transcribed_processed_pseudogene|chr20:42928470-42929037(+)",0.4,0.42328042328042326,567
INTRONIC,"ENSG00000232493[1,1,1]|retro_human_1750|RPL12P11-201|processed_pseudogene|chr20:43279169-43279770(+)",0.48,0.46921797004991683,601
INTRONIC,"ENSG00000215450[1,1,1]|retro_human_10904|AL022342.1-201|processed_pseudogene|chr20:48898887-48899850(-)",0.61,0.54932502596054,963
INTRONIC,"ENSG00000226284[1,1,1]|retro_human_240|ARPC3P1-201|processed_pseudogene|chr20:50903926-50904558(+)",0.5,0.43670886075949367,632
INTRONIC,"ENSG00000231302[1,1,1]|retro_human_3828|RPL36P2-201|processed_pseudogene|chr20:52390340-52390753(+)",0.57,0.5569007263922519,413
INTRONIC,"ENSG00000228663[1,1,1]|retro_human_5104|PSMD10P1-201|processed_pseudogene|chr20:52684278-52685059(+)",0.4,0.4379001280409731,781
INTRONIC,"ENSG00000279381[1,1,1]|CR392039.2-201|processed_pseudogene|chr21:5712387-5712691(+)",0.61,0.6513157894736842,304
INTRONIC,"ENSG00000240755[1,1,1]|retro_human_4737|ERLEC1P1-201|processed_pseudogene|chr21:12486226-12486904(+)",0.29,0.36430678466076694,678
INTRONIC,"ENSG00000235514[1,1,1]|retro_human_10059|LLPHP2-201|processed_pseudogene|chr21:24120442-24120938(-)",0.43,0.4112903225806452,496
INTRONIC,"ENSG00000236056[1,1,1]|retro_human_7593|GAPDHP14-201|processed_pseudogene|chr21:27588524-27589561(+)",0.51,0.5091610414657667,1037
INTRONIC,"ENSG00000229046[1,1,1]|HMGN1P2-201|processed_pseudogene|chr21:30074490-30074900(+)",0.58,0.48048780487804876,410
INTRONIC,"ENSG00000229007[1,1,1]|retro_human_7173|EXOSC3P1-201|processed_pseudogene|chr21:30867061-30867661(+)",0.54,0.425,600
INTRONIC,"ENSG00000226501[1,1,1]|retro_human_7163|USF1P1-201|processed_pseudogene|chr21:31706764-31707390(+)",0.46,0.5207667731629393,626
INTRONIC,"ENSG00000224598[1,1,1]|retro_human_7650|RPS5P2-201|processed_pseudogene|chr21:32517457-32518197(-)",0.61,0.5445945945945946,740
INTRONIC,"ENSG00000189089[1,1,1]|retro_human_9371|RIMKLBP1-201|processed_pseudogene|chr21:34433221-34434485(+)",0.44,0.47151898734177217,1264
INTRONIC,"ENSG00000228149[1,1,1]|retro_human_9141|RPL3P1-201|processed_pseudogene|chr21:34551760-34553071(-)",0.49,0.5301296720061022,1311
INTRONIC,"ENSG00000224421[1,1,1]|retro_human_7686|ATP5MFP1-201|processed_pseudogene|chr21:34771412-34771747(-)",0.55,0.5462686567164179,335
INTRONIC,"ENSG00000232777[1,1,1]|retro_human_5270|MRPL51P2-201|processed_pseudogene|chr21:41506356-41506832(-)",0.54,0.46218487394957986,476
INTRONIC,"ENSG00000235374[2,1,1]|SSR4P1-203|transcribed_processed_pseudogene|chr21:43433195-43435555(-)",0.7,0.5677966101694916,2360
INTRONIC,"ENSG00000235374[1,1,2]|SSR4P1-201|transcribed_processed_pseudogene|chr21:43433976-43434583(-)",0.63,0.5683690280065898,607
INTRONIC,"ENSG00000232305[1,1,1]|retro_human_9270|CLCP1-201|processed_pseudogene|chr22:18092055-18092543(-)",0.54,0.5163934426229508,488
INTRONIC,"ENSG00000228045[1,1,1]|retro_human_9269|DNAJA1P6-201|processed_pseudogene|chr22:18186368-18186822(-)",0.36,0.4251101321585903,454
INTRONIC,"ENSG00000236890[1,1,1]|AC016027.5-201|processed_pseudogene|chr22:18752929-18753239(-)",0.57,0.5258064516129032,310
INTRONIC,"ENSG00000271275[1,1,1]|AC007326.1-201|processed_pseudogene|chr22:19372482-19373040(-)",0.56,0.5752688172043011,558
INTRONIC,"ENSG00000236670[1,1,1]|retro_human_3794|KRT18P5-201|processed_pseudogene|chr22:20887064-20888455(-)",0.59,0.5492451473759885,1391
INTRONIC,"ENSG00000230701[1,1,1]|retro_human_3325|FBXW4P1-201|processed_pseudogene|chr22:23685579-23687918(+)",0.66,0.589140658401026,2339
INTRONIC,"ENSG00000213707[1,1,1]|retro_human_4504|HMGB1P10-201|processed_pseudogene|chr22:27022832-27023495(+)",0.51,0.46153846153846156,663
INTRONIC,"ENSG00000233010[1,1,1]|retro_human_4501|RPEP4-201|processed_pseudogene|chr22:30072211-30072913(+)",0.54,0.4672364672364672,702
INTRONIC,"ENSG00000227201[1,1,1]|retro_human_3027|CNN2P1-201|processed_pseudogene|chr22:30509566-30510584(-)",0.65,0.5736738703339882,1018
INTRONIC,"ENSG00000229169[1,1,1]|retro_human_3955|AL096701.2-201|processed_pseudogene|chr22:32002927-32003265(-)",0.36,0.40828402366863903,338
INTRONIC,"ENSG00000237406[1,1,1]|retro_human_2635|NDUFA9P1-201|processed_pseudogene|chr22:36356971-36358206(-)",0.48,0.46558704453441296,1235
INTRONIC,"ENSG00000229598[1,1,1]|retro_human_7737|PRDX3P1-201|processed_pseudogene|chr22:39192894-39193757(-)",0.56,0.4716106604866744,863
INTRONIC,"ENSG00000226085[1,1,1]|retro_human_3007|UQCRFS1P1-201|processed_pseudogene|chr22:40346231-40347151(+)",0.47,0.5141304347826087,920
INTRONIC,"ENSG00000228599[1,1,1]|retro_human_7735|RPL7P52-201|processed_pseudogene|chr22:40577841-40578683(-)",0.45,0.4180522565320665,842
INTRONIC,"ENSG00000233603[1,1,1]|retro_human_3506|JTBP1-201|processed_pseudogene|chr22:41270178-41270525(+)",0.57,0.5043227665706052,347
INTRONIC,"ENSG00000231261[1,1,1]|retro_human_8499|HMGN2P10-201|processed_pseudogene|chr22:42188117-42188482(-)",0.59,0.5123287671232877,365
INTRONIC,"ENSG00000215347[1,1,2]|retro_human_8514|SLC25A5P1-202|transcribed_processed_pseudogene|chr22:42480625-42481648(-)",0.58,0.4995112414467253,1023
INTRONIC,"ENSG00000215347[1,1,2]|SLC25A5P1-201|transcribed_processed_pseudogene|chr22:42480625-42481648(-)",0.58,0.4995112414467253,1023
INTRONIC,"ENSG00000213790[1,1,1]|retro_human_2274|OLA1P1-201|processed_pseudogene|chr22:42587311-42588600(-)",0.55,0.39720713731574864,1289
INTRONIC,"ENSG00000180150[1,1,1]|retro_human_1642|HMGN2P9-201|processed_pseudogene|chr22:44285382-44285712(+)",0.39,0.44242424242424244,330
CDS,"ENSG00000169717[1,1,1]|retro_human_6556|chr1:2523036-2524573(+)",0.61,0.6128822381262199,1537
CDS,"ENSG00000233954[1,1,1]|retro_human_339|chr1:15251886-15252467(-)",0.52,0.45611015490533563,581
CDS,"ENSG00000179546[2,2,1]|retro_human_10542|chr1:23017521-23020457(-)",0.4,0.48467302452316074,2936
CDS,"ENSG00000236528[1,3,3]|retro_human_10536|chr1:25696962-25701342(+)",0.61,0.5722781335773102,2186
CDS,"ENSG00000175793[1,1,1]|retro_human_10136|chr1:26701173-26702577(+)",0.66,0.6267806267806267,1404
CDS,"ENSG00000189280[1,2,1]|retro_human_5602|chr1:34617634-34621200(+)",0.67,0.5743801652892562,1452
CDS,"ENSG00000188910[2,2,1]|retro_human_5603|chr1:34644856-34649048(+)",0.62,0.5851344227727991,1897
CDS,"ENSG00000187513[1,1,1]|retro_human_5600|chr1:34655577-34658424(+)",0.74,0.6090750436300174,1719
CDS,"ENSG00000185668[1,1,2]|retro_human_4650|chr1:37911738-37914021(-)",0.86,0.6903197547087166,2283
CDS,"ENSG00000228436[2,5,3]|retro_human_4648|chr1:38740632-38743518(+)",0.66,0.4961832061068702,524
CDS,"ENSG00000198754[1,1,1]|retro_human_5887|chr1:39638917-39640843(-)",0.77,0.6334371754932503,1926
CDS,"ENSG00000188396[2,3,1]|retro_human_6704|chr1:44676996-44677879(-)",0.66,0.6761041902604756,883
CDS,"ENSG00000184292[1,1,1]|retro_human_2309|chr1:58453346-58455266(-)",0.73,0.5817708333333333,1920
CDS,"ENSG00000162595[1,1,2]|retro_human_6883|chr1:67923645-67928136(-)",0.58,0.49311926605504586,1308
CDS,"ENSG00000170989[1,5,2]|retro_human_421|chr1:101085675-101088430(+)",0.63,0.5762162162162162,925
CDS,"ENSG00000198890[3,2,2]|retro_human_5367|chr1:107094839-107098137(+)",0.66,0.5238095238095238,1008
CDS,"ENSG00000156097[1,3,2]|retro_human_34|chr1:109572544-109578617(+)",0.6,0.5558963871847308,2934
CDS,"ENSG00000186150[1,1,1]|retro_human_36|chr1:110122515-110124120(+)",0.59,0.5744548286604362,1605
CDS,"ENSG00000143105[1,1,1]|retro_human_7084|chr1:110532204-110534265(-)",0.37,0.5036390101892285,2061
CDS,"ENSG00000177272[1,1,1]|retro_human_1264|chr1:110687157-110689733(-)",0.72,0.5694875776397516,2576
CDS,"ENSG00000273213[1,2,4]|retro_human_1631|chr1:142976269-142978046(-)",0.53,0.6334563345633456,813
CDS,"ENSG00000272031[2,4,1]|retro_human_5387|chr1:145076205-145079460(-)",0.77,0.6057479734708917,2714
CDS,"ENSG00000265107[1,1,3]|retro_human_2518|chr1:147047014-147050622(+)",0.43,0.5186896262074758,2381
CDS,"ENSG00000177144[1,1,2]|retro_human_8359|NUDT4P2-201|processed_pseudogene|chr1:145415551-145416957(+)",0.79,0.47581792318634425,1406
CDS,"ENSG00000183598[1,1,1]|retro_human_9311|chr1:148937309-148937878(-)",0.5,0.6133567662565905,569
CDS,"ENSG00000203811[1,1,2]|retro_human_9310|chr1:148963637-148965408(-)",0.58,0.6086956521739131,1771
CDS,"ENSG00000203852[1,1,2]|retro_human_8747|chr1:148976692-148978459(+)",0.57,0.6089417091114884,1767
CDS,"ENSG00000184678[1,1,1]|retro_human_9307|chr1:149008546-149010870(-)",0.44,0.47461273666092946,2324
CDS,"ENSG00000184260[1,1,1]|retro_human_8748|chr1:149011005-149011599(+)",0.43,0.5555555555555556,594
CDS,"ENSG00000184270[1,1,1]|retro_human_9306|chr1:149011556-149012153(-)",0.37,0.5494137353433836,597
CDS,"ENSG00000178096[1,4,1]|retro_human_8745|chr1:149023659-149024990(+)",0.65,0.5902383654937571,881
CDS,"ENSG00000177807[5,8,2]|retro_human_4130|chr1:159175286-159179624(-)",0.54,0.4632968448164842,3106
CDS,"ENSG00000173110[3,1,1]|retro_human_8957|chr1:160787367-160789572(+)",0.7,0.5714285714285714,2205
CDS,"ENSG00000179930[1,1,1]|retro_human_6302|chr1:181409885-181417130(-)",0.58,0.525206721792478,3749
CDS,"ENSG00000215817[2,2,2]|retro_human_2854|chr1:218845837-218848373(-)",0.39,0.4601735015772871,2536
CDS,"ENSG00000168148[1,1,1]|retro_human_3664|chr1:227613306-227613922(-)",0.58,0.6201298701298701,616
CDS,"ENSG00000181218[1,1,2]|retro_human_9130|chr1:227645440-227646435(-)",0.49,0.5608040201005026,995
CDS,"ENSG00000196890[1,1,4]|retro_human_2742|chr1:227646564-227649032(+)",0.5,0.5218800648298217,2468
CDS,"ENSG00000244020[1,1,1]|retro_human_7485|chr1:236415065-236415504(-)",0.51,0.530751708428246,439
CDS,"ENSG00000227854[1,1,1]|retro_human_7491|AL590135.1-201|processed_pseudogene|chr1:238465099-238465355(-)",0.47,0.42578125,256
CDS,"ENSG00000203668[1,4,1]|retro_human_6262|chr1:241040277-241051893(-)",0.78,0.37548147164298046,7529
CDS,"ENSG00000171161[4,3,1]|retro_human_4864|chr1:248276928-248288050(+)",0.75,0.6152727272727273,2750
CDS,"ENSG00000162975[2,1,1]|retro_human_1489|chr2:10942018-10944037(+)",0.8,0.6513125309559188,2019
CDS,"ENSG00000162981[1,1,5]|retro_human_7364|chr2:14663436-14666863(+)",0.73,0.6261875258157786,2421
CDS,"ENSG00000143878[2,1,1]|retro_human_1907|chr2:20481063-20483134(+)",0.75,0.540318686624819,2071
CDS,"ENSG00000178021[1,1,2]|retro_human_3168|chr2:54249559-54252516(-)",0.58,0.49644910382144064,2957
CDS,"ENSG00000169564[3,1,1]|retro_human_2098|chr2:70099801-70100977(+)",0.63,0.483843537414966,1176
CDS,"ENSG00000144035[1,1,1]|retro_human_3965|chr2:73653726-73655526(-)",0.54,0.5206751054852321,1185
CDS,"ENSG00000162951[2,1,1]|retro_human_4346|chr2:80301974-80304637(-)",0.6,0.5807531380753138,2390
CDS,"ENSG00000274286[3,2,2]|retro_human_3252|chr2:96620330-96621820(-)",0.74,0.5733573357335734,1111
CDS,"ENSG00000198914[3,1,1]|retro_human_7165|chr2:105316641-105319805(+)",0.78,0.6087231352718079,3164
CDS,"ENSG00000184492[1,1,1]|retro_human_10820|chr2:113923144-113925736(+)",0.37,0.5736882716049383,2592
CDS,"ENSG00000226479[2,1,3]|retro_human_7509|chr2:120656189-120657463(-)",0.61,0.46938775510204084,1274
CDS,"ENSG00000225449[2,3,3]|retro_human_10398|chr2:130408114-130410174(-)",0.4,0.4450154162384378,1946
CDS,"ENSG00000233087[1,1,2]|retro_human_5101|chr2:131795769-131798953(-)",0.64,0.43090452261306533,3184
CDS,"ENSG00000172318[2,2,1]|retro_human_1113|chr2:168326739-168331937(+)",0.41,0.39303578299345904,5198
CDS,"ENSG00000204335[1,1,1]|retro_human_8015|chr2:171192418-171195260(+)",0.69,0.656264555193293,2147
CDS,"ENSG00000155760[5,1,2]|retro_human_7883|chr2:202515946-202518589(+)",0.75,0.5539160045402951,2643
CDS,"ENSG00000163251[2,2,2]|retro_human_4372|chr2:208228035-208243823(-)",0.8,0.471841704718417,1971
CDS,"ENSG00000180871[4,6,3]|retro_human_7522|chr2:218614931-218621147(+)",0.5,0.5086848635235732,806
CDS,"ENSG00000163464[1,1,2]|retro_human_57|chr2:218648966-218652702(-)",0.49,0.5262904003859141,2073
CDS,"ENSG00000197385[1,1,1]|retro_human_2559|chr3:31984665-31994739(+)",0.69,0.4048839312631896,3317
CDS,"ENSG00000180432[2,1,1]|retro_human_4997|chr3:42887718-42891792(-)",0.5,0.5157093765341189,4074
CDS,"ENSG00000186446[1,2,5]|retro_human_1775|chr3:44745219-44751248(+)",0.63,0.43414634146341463,1640
CDS,"ENSG00000160791[2,2,2]|retro_human_193|chr3:46388453-46389845(+)",0.46,0.4561781609195402,1392
CDS,"ENSG00000176020[1,1,1]|retro_human_76|chr3:49746064-49749020(-)",0.68,0.6390392422192152,2956
CDS,"ENSG00000179097[2,2,1]|retro_human_10256|chr3:88066487-88069730(+)",0.32,0.3388837496145544,3243
CDS,"ENSG00000178700[1,2,2]|retro_human_1839|chr3:96757126-96761417(-)",0.54,0.4314955430835259,3029
CDS,"ENSG00000174255[2,1,1]|retro_human_4815|chr3:116955512-116958082(-)",0.53,0.3949416342412451,2570
CDS,"ENSG00000196981[1,1,4]|retro_human_8068|chr3:125133701-125135667(-)",0.57,0.41810783316378436,1966
CDS,"ENSG00000169313[2,2,2]|retro_human_2829|chr3:154089107-154091904(-)",0.4,0.39905660377358493,1060
CDS,"ENSG00000179674[1,2,1]|retro_human_6643|chr3:163451688-163453077(+)",0.37,0.3857493857493858,1221
CDS,"ENSG00000176597[3,3,2]|retro_human_1225|chr3:186072087-186077983(+)",0.51,0.42039542143600417,1922
CDS,"ENSG00000177383[1,1,1]|retro_human_10947|chr3:187525500-187527304(-)",0.76,0.5415742793791575,1804
CDS,"ENSG00000184160[1,1,1]|retro_human_4653|chr4:3765195-3767495(+)",0.8,0.6978260869565217,2300
CDS,"ENSG00000186222[1,1,1]|retro_human_10139|chr4:6691180-6692771(+)",0.74,0.531112507856694,1591
CDS,"ENSG00000178597[1,1,2]|retro_human_6418|chr4:7403833-7406604(-)",0.67,0.6077228437387224,2771
CDS,"ENSG00000169676[1,1,1]|retro_human_1723|chr4:9781356-9783832(+)",0.82,0.5880452342487884,2476
CDS,"ENSG00000174130[2,3,2]|retro_human_8306|chr4:38796689-38799727(-)",0.32,0.3857801184990125,3038
CDS,"ENSG00000182308[1,1,1]|retro_human_6918|chr4:41955524-41960336(+)",0.48,0.4150041562759767,4812
CDS,"ENSG00000227725[1,1,1]|retro_human_9772|GCOM2-201|processed_pseudogene|chr4:71481674-71482878(+)",0.73,0.4717607973421927,1204
CDS,"ENSG00000163114[1,1,1]|retro_human_10586|chr4:99155242-99156714(+)",0.68,0.4639945652173913,1472
CDS,"ENSG00000174599[1,1,2]|retro_human_61|chr4:120385395-120387328(-)",0.63,0.4262803931712364,1933
CDS,"ENSG00000254535[1,1,1]|retro_human_4635|chr4:137518747-137524304(-)",0.5,0.33411996066863325,5085
CDS,"ENSG00000229894[1,1,1]|retro_human_7067|chr4:168623754-168625722(-)",0.67,0.445630081300813,1968
CDS,"ENSG00000179059[2,2,1]|retro_human_6850|chr4:191350601-191353040(+)",0.39,0.42025420254202545,2439
CDS,"ENSG00000269466[1,1,1]|retro_human_8556|chr5:17655024-17656098(-)",0.49,0.5651769087523277,1074
CDS,"ENSG00000233974[1,1,1]|retro_human_1566|AC138951.1-201|processed_pseudogene|chr5:21487056-21489841(-)",0.56,0.5938958707360862,2785
CDS,"ENSG00000249774[1,1,1]|retro_human_10676|AC025458.1-201|processed_pseudogene|chr5:32036943-32037209(+)",0.59,0.5225563909774437,266
CDS,"ENSG00000169271[1,1,1]|retro_human_214|chr5:55283213-55283992(+)",0.55,0.4685494223363286,779
CDS,"ENSG00000169067[1,1,1]|retro_human_4926|chr5:58308685-58311579(-)",0.5,0.40428472702142365,2894
CDS,"ENSG00000178394[2,1,3]|retro_human_10420|chr5:64780440-64782318(-)",0.54,0.5958466453674122,1878
CDS,"ENSG00000273841[6,3,3]|retro_human_4512|chr5:70190881-70193746(-)",0.52,0.4473684210526316,874
CDS,"ENSG00000251493[3,1,1]|retro_human_9988|chr5:73927538-73929900(-)",0.77,0.6562235393734124,2362
CDS,"ENSG00000171617[1,1,2]|retro_human_4114|chr5:75110851-75121743(-)",0.79,0.5510204081632653,2401
CDS,"ENSG00000176928[2,2,1]|retro_human_4116|chr5:75506145-75511801(-)",0.38,0.3606789250353607,5656
CDS,"ENSG00000254893[1,1,1]|retro_human_4112|chr5:76655068-76655723(-)",0.5,0.39541984732824426,655
